Venezuela,1,0,Haiti,03/02/2008,Maturin,Friendly
Belarus,1,2,Armenia,04/02/2008,Ta'Qali,Friendly
Egypt,2,1,Angola,04/02/2008,Kumasi,Continental_Final
Malta,1,0,Iceland,04/02/2008,Ta'Qali,Friendly
Tunisia,2,3,Cameroon,04/02/2008,Tamale,Continental_Final
Aruba,0,3,Antigua_and_Barbuda,06/02/2008,Oranjestad,FIFA_World_Cup_Qualifier
Australia,3,0,Qatar,06/02/2008,Melbourne,FIFA_World_Cup_Qualifier
Austria,0,3,Germany,06/02/2008,Vienna,Friendly
Belize,3,1,St._Kitts_and_Nevis,06/02/2008,Guatemala_City,FIFA_World_Cup_Qualifier
Bolivia,2,1,Peru,06/02/2008,La_Paz,Friendly
Burundi,0,0,Rwanda,06/02/2008,Bujumbura,Friendly
Croatia,0,3,Netherlands,06/02/2008,Split,Friendly
Cyprus,1,1,Ukraine,06/02/2008,Nicosia,Friendly
Dominica,1,1,Barbados,06/02/2008,Roseau,FIFA_World_Cup_Qualifier
El_Salvador,12,0,Anguilla,06/02/2008,San_Salvador,FIFA_World_Cup_Qualifier
England,2,1,Switzerland,06/02/2008,London,Friendly
FYR_Macedonia,1,1,Serbia,06/02/2008,Skopje,Friendly
Georgia,1,3,Latvia,06/02/2008,Tbilisi,Friendly
Greece,2,1,Finland,06/02/2008,Nicosia,Friendly
Honduras,2,0,Paraguay,06/02/2008,San_Pedro_Sula,Friendly
Hungary,1,1,Slovakia,06/02/2008,Limassol,Friendly
Iceland,2,0,Armenia,06/02/2008,Ta'Qali,Friendly
IR_Iran,0,0,Syria,06/02/2008,Tehran,FIFA_World_Cup_Qualifier
Iraq,1,1,China_PR,06/02/2008,Dubai,FIFA_World_Cup_Qualifier
Israel,1,0,Romania,06/02/2008,Tel_Aviv,Friendly
Italy,3,1,Portugal,06/02/2008,Zurich,Friendly
Jamaica,1,1,Costa_Rica,06/02/2008,Kingston,Friendly
Japan,4,1,Thailand,06/02/2008,Saitama,FIFA_World_Cup_Qualifier
Jordan,0,1,Korea_DPR,06/02/2008,Amman,FIFA_World_Cup_Qualifier
Korea_Republic,4,0,Turkmenistan,06/02/2008,Seoul,FIFA_World_Cup_Qualifier
Lebanon,0,1,Uzbekistan,06/02/2008,Beirut,FIFA_World_Cup_Qualifier
Malta,0,1,Belarus,06/02/2008,Ta'Qali,Friendly
Moldova,1,0,Kazakhstan,06/02/2008,Antalya,Friendly
Nicaragua,0,1,Netherlands_Antilles,06/02/2008,Diriamba,FIFA_World_Cup_Qualifier
Northern_Ireland,0,1,Bulgaria,06/02/2008,Belfast,Friendly
Oman,0,1,Bahrain,06/02/2008,Muscat,FIFA_World_Cup_Qualifier
Poland,2,0,Czech_Republic,06/02/2008,Larnaca,Friendly
Republic_of_Ireland,0,1,Brazil,06/02/2008,Dublin,Friendly
Saudi_Arabia,2,0,Singapore,06/02/2008,Riyadh,FIFA_World_Cup_Qualifier
Slovenia,1,2,Denmark,06/02/2008,Nova_Gorica,Friendly
Spain,1,0,France,06/02/2008,Malaga,Friendly
Turkey,0,0,Sweden,06/02/2008,Istanbul,Friendly
Turks_and_Caicos_Islands,2,1,St._Lucia,06/02/2008,Providenciales,FIFA_World_Cup_Qualifier
USA,2,2,Mexico,06/02/2008,Houston,Friendly
United_Arab_Emirates,2,0,Kuwait,06/02/2008,Abu_Dhabi,FIFA_World_Cup_Qualifier
Uruguay,2,2,Colombia,06/02/2008,Montevideo,Friendly
Venezuela,1,1,Haiti,06/02/2008,Puerto_La_Cruz,Friendly
Wales,3,0,Norway,06/02/2008,Wrexham,Friendly
Côte_d'Ivoire,1,4,Egypt,07/02/2008,Kumasi,Continental_Final
Ghana,0,1,Cameroon,07/02/2008,Accra,Continental_Final
Ghana,4,2,Côte_d'Ivoire,09/02/2008,Kumasi,Continental_Final
Swaziland,1,4,Botswana,09/02/2008,Lobamba,Friendly
Egypt,1,0,Cameroon,10/02/2008,Accra,Continental_Final
St._Vincent_/_Grenadines,1,2,Grenada,10/02/2008,Kingstown,Friendly
Swaziland,2,2,Lesotho,10/02/2008,Lobamba,Friendly,1,4,PSO
China_PR,2,3,Korea_Republic,17/02/2008,Chongqing,Friendly
Japan,1,1,Korea_DPR,17/02/2008,Chongqing,Friendly
China_PR,0,1,Japan,20/02/2008,Chongqing,Friendly
Korea_DPR,1,1,Korea_Republic,20/02/2008,Chongqing,Friendly
Guyana,2,1,Cuba,22/02/2008,Linden,Friendly
China_PR,3,1,Korea_DPR,23/02/2008,Chongqing,Friendly
Japan,1,1,Korea_Republic,23/02/2008,Chongqing,Friendly
Guyana,0,0,Cuba,24/02/2008,Georgetown,Friendly
Dominican_Republic,1,2,Haiti,27/02/2008,San_Cristobal,Friendly
Poland,2,0,Estonia,27/02/2008,Wronki,Friendly
Dominican_Republic,0,2,Haiti,28/02/2008,San_Cristobal,Friendly
Qatar,1,2,Bahrain,04/03/2008,Doha,Friendly
Mauritius,1,2,Madagascar,09/03/2008,Curepipe,Friendly
South_Africa,2,1,Zimbabwe,11/03/2008,Johannesburg,Friendly
St._Vincent_/_Grenadines,0,2,Barbados,13/03/2008,Kingstown,Friendly
British_Virgin_Islands,0,0,US_Virgin_Islands,14/03/2008,Road_Town,Friendly
British_Virgin_Islands,1,1,US_Virgin_Islands,15/03/2008,Road_Town,Friendly
China_PR,3,3,Thailand,15/03/2008,Kunming,Friendly
Grenada,1,1,Barbados,15/03/2008,St._George's,Friendly
Iceland,3,0,Faroe_Islands,16/03/2008,Kopavogur,Friendly
Qatar,2,1,Jordan,16/03/2008,Doha,Friendly
Oman,1,1,United_Arab_Emirates,19/03/2008,Muscat,Friendly
Trinidad_and_Tobago,1,0,El_Salvador,19/03/2008,Macoya,Friendly
Bahrain,1,0,IR_Iran,21/03/2008,Riffa,Friendly
Kuwait,0,0,Iraq,21/03/2008,Kuwait_City,Friendly
Singapore,0,0,Australia,22/03/2008,Singapore,Friendly
Uzbekistan,4,1,Jordan,22/03/2008,Tashkent,Friendly
Venezuela,1,0,El_Salvador,23/03/2008,Puerto_Ordaz,Friendly
Gabon,0,0,Congo_DR,25/03/2008,Aubervilliers,Friendly
Nepal,2,1,Pakistan,25/03/2008,Pokhara,Friendly
Togo,0,2,Guinea,25/03/2008,Paris,Friendly
Algeria,1,1,Congo_DR,26/03/2008,Nanterre,Friendly
Andorra,0,3,Latvia,26/03/2008,Andorra_La_Vella,Friendly
Anguilla,0,4,El_Salvador,26/03/2008,Washington_Dc,FIFA_World_Cup_Qualifier
Antigua_and_Barbuda,1,0,Aruba,26/03/2008,Saint_John,FIFA_World_Cup_Qualifier
Armenia,1,0,Kazakhstan,26/03/2008,Pernis,Friendly
Austria,3,4,Netherlands,26/03/2008,Vienna,Friendly
Bahamas,1,1,British_Virgin_Islands,26/03/2008,Nassau,FIFA_World_Cup_Qualifier
Bahrain,1,0,Japan,26/03/2008,Riffa,FIFA_World_Cup_Qualifier
Barbados,1,0,Dominica,26/03/2008,Bridgetown,FIFA_World_Cup_Qualifier
Belarus,2,2,Turkey,26/03/2008,Minsk,Friendly
Belgium,1,4,Morocco,26/03/2008,Brussels,Friendly
Bosnia_and_Herzegovina,2,2,FYR_Macedonia,26/03/2008,Zenica,Friendly
Botswana,0,1,Zimbabwe,26/03/2008,Gaborone,Friendly
Bulgaria,2,1,Finland,26/03/2008,Sofia,Friendly
China_PR,0,0,Australia,26/03/2008,Kunming,FIFA_World_Cup_Qualifier
Colombia,1,2,Honduras,26/03/2008,Fort_Lauderdale,Friendly
Denmark,1,1,Czech_Republic,26/03/2008,Herning,Friendly
Ecuador,3,1,Haiti,26/03/2008,Latacunga,Friendly
Egypt,0,2,Argentina,26/03/2008,Cairo,Friendly
Estonia,2,0,Canada,26/03/2008,Tallinn,Friendly
France,1,0,England,26/03/2008,Saint-Denis,Friendly
Ghana,1,2,Mexico,26/03/2008,London,Friendly
Grenada,10,0,US_Virgin_Islands,26/03/2008,St._George's,FIFA_World_Cup_Qualifier
Hungary,0,1,Slovenia,26/03/2008,Zalaegerszeg,Friendly
Israel,1,0,Chile,26/03/2008,Tel_Aviv,Friendly
Jamaica,2,2,Trinidad_and_Tobago,26/03/2008,Kingston,Friendly
Korea_DPR,0,0,Korea_Republic,26/03/2008,Shanghai,FIFA_World_Cup_Qualifier
Kuwait,2,2,IR_Iran,26/03/2008,Kuwait_City,FIFA_World_Cup_Qualifier
Lithuania,1,0,Azerbaijan,26/03/2008,Vilnius,Friendly
Luxembourg,0,2,Wales,26/03/2008,Luxembourg,Friendly
Malta,7,1,Liechtenstein,26/03/2008,Ta'Qali,Friendly
Montenegro,3,1,Norway,26/03/2008,Podgorica,Friendly
Montserrat,1,7,Suriname,26/03/2008,Macoya,FIFA_World_Cup_Qualifier
Namibia,1,3,Malawi,26/03/2008,Windhoek,Friendly
Netherlands_Antilles,2,0,Nicaragua,26/03/2008,Willemstad,FIFA_World_Cup_Qualifier
Northern_Ireland,4,1,Georgia,26/03/2008,Belfast,Friendly
Peru,3,1,Costa_Rica,26/03/2008,Iquitos,Friendly
Poland,0,3,USA,26/03/2008,Krakow,Friendly
Portugal,1,2,Greece,26/03/2008,DüSseldorf,Friendly
Puerto_Rico,1,0,Dominican_Republic,26/03/2008,Bayamon,FIFA_World_Cup_Qualifier
Qatar,2,0,Iraq,26/03/2008,Doha,FIFA_World_Cup_Qualifier
Romania,3,0,Russia,26/03/2008,Bucharest,Friendly
Scotland,1,1,Croatia,26/03/2008,Glasgow,Friendly
Singapore,2,0,Lebanon,26/03/2008,Singapore,FIFA_World_Cup_Qualifier
Slovakia,1,2,Iceland,26/03/2008,Zilina,Friendly
South_Africa,3,0,Paraguay,26/03/2008,Atteridgeville,Friendly
Spain,1,0,Italy,26/03/2008,Elche,Friendly
St._Kitts_and_Nevis,1,1,Belize,26/03/2008,Basseterre,FIFA_World_Cup_Qualifier
St._Lucia,2,0,Turks_and_Caicos_Islands,26/03/2008,Vieux_Fort,FIFA_World_Cup_Qualifier
Sudan,0,2,Liberia,26/03/2008,Omdurman,Friendly
Sweden,0,1,Brazil,26/03/2008,London,Friendly
Switzerland,0,4,Germany,26/03/2008,Basel,Friendly
Syria,1,1,United_Arab_Emirates,26/03/2008,Damascus,FIFA_World_Cup_Qualifier
Thailand,0,1,Oman,26/03/2008,Bangkok,FIFA_World_Cup_Qualifier
Tunisia,2,0,Côte_d'Ivoire,26/03/2008,Bondoufle,Friendly
Turkmenistan,0,2,Jordan,26/03/2008,Ashgabat,FIFA_World_Cup_Qualifier
Uganda,1,1,Libya,26/03/2008,Kampala,Friendly
Ukraine,2,0,Serbia,26/03/2008,Odessa,Friendly
Uzbekistan,3,0,Saudi_Arabia,26/03/2008,Tashkent,FIFA_World_Cup_Qualifier
Venezuela,0,1,Bolivia,26/03/2008,Puerto_La_Cruz,Friendly
Nepal,0,2,Pakistan,27/03/2008,Pokhara,Friendly
British_Virgin_Islands,2,2,Bahamas,30/03/2008,Nassau,FIFA_World_Cup_Qualifier
Cayman_Islands,1,3,Bermuda,30/03/2008,Georgetown,FIFA_World_Cup_Qualifier
Chinese_Taipei,1,2,Pakistan,02/04/2008,Taipei_City,Friendly
Guam,1,5,Sri_Lanka,02/04/2008,Taipei_City,Friendly
Chinese_Taipei,4,1,Guam,04/04/2008,Taipei_City,Friendly
Pakistan,1,7,Sri_Lanka,04/04/2008,Taipei_City,Friendly
Yemen,2,1,Tanzania,04/04/2008,Sana'A,Friendly
Chinese_Taipei,2,2,Sri_Lanka,06/04/2008,Taipei_City,Friendly
Pakistan,9,2,Guam,06/04/2008,Taipei_City,Friendly
Lebanon,4,0,Maldives,09/04/2008,Beirut,Continental_Qualifier
Mexico,1,0,China_PR,16/04/2008,Seattle,Friendly
El_Salvador,2,2,China_PR,23/04/2008,Los_Angeles,Friendly
Guatemala,1,0,Haiti,23/04/2008,Guatemala_City,Friendly
Maldives,1,2,Lebanon,23/04/2008,Male,Continental_Qualifier
Oman,1,0,Liberia,24/04/2008,Muscat,Friendly
Indonesia,1,0,Yemen,25/04/2008,Bandung,Friendly
Oman,2,0,Kyrgyz_Republic,27/04/2008,Muscat,Friendly
Trinidad_and_Tobago,2,0,Grenada,27/04/2008,Macoya,Friendly
Colombia,5,2,Venezuela,30/04/2008,Bucaramanga,Friendly
Liberia,3,1,Sierra_Leone,30/04/2008,Paynesville,Friendly
Oman,0,0,Yemen,03/05/2008,Muscat,Friendly
Bangladesh,0,0,Afghanistan,05/05/2008,Bishkek,Friendly
Kyrgyz_Republic,0,1,Afghanistan,07/05/2008,Bishkek,Friendly
Kyrgyz_Republic,2,1,Bangladesh,09/05/2008,Bishkek,Friendly
Syria,2,1,Oman,10/05/2008,Damascus,Friendly
Trinidad_and_Tobago,3,0,Barbados,11/05/2008,Macoya,Friendly
Bhutan,1,3,Tajikistan,13/05/2008,Barotac,Friendly
Philippines,1,0,Brunei_Darussalam,13/05/2008,Iloilo_City,Friendly
Bhutan,1,1,Brunei_Darussalam,15/05/2008,Barotac,Friendly
Philippines,0,0,Tajikistan,15/05/2008,Iloilo_City,Friendly
Brunei_Darussalam,0,4,Tajikistan,17/05/2008,Iloilo_City,Friendly
Philippines,3,0,Bhutan,17/05/2008,Barotac,Friendly
Syria,2,1,Iraq,17/05/2008,Damascus,Friendly
Antigua_and_Barbuda,6,1,St._Lucia,18/05/2008,Saint_John,Friendly
Oman,2,1,Turkmenistan,18/05/2008,Nizwa,Friendly
Greece,2,0,Cyprus,19/05/2008,Patras,Friendly
Thailand,7,0,Nepal,20/05/2008,Bangkok,Friendly
Turkey,1,0,Slovakia,20/05/2008,Bielefeld,Friendly
Mozambique,2,3,Lesotho,21/05/2008,Maputo,Friendly
Netherlands_Antilles,2,1,Suriname,21/05/2008,Willemstad,Friendly
Côte_d'Ivoire,1,1,Paraguay,22/05/2008,Yokohama,Friendly
Libya,2,2,Zambia,22/05/2008,Tripoli,Friendly
Yemen,1,1,Sudan,22/05/2008,Sana'A,Friendly
Australia,1,0,Ghana,23/05/2008,Sydney,Friendly
Honduras,2,0,Belize,23/05/2008,San_Pedro_Sula,Friendly
Qatar,1,1,Kuwait,23/05/2008,Doha,Friendly
Russia,6,0,Kazakhstan,23/05/2008,Moscow,Friendly
Swaziland,1,1,Lesotho,23/05/2008,Lobamba,Friendly
Burkina_Faso,0,1,Cape_Verde_Islands,24/05/2008,Alcochete,Friendly
Croatia,1,0,Moldova,24/05/2008,Rijeka,Friendly
Hungary,3,2,Greece,24/05/2008,Budapest,Friendly
India,3,0,Chinese_Taipei,24/05/2008,Margao,Friendly
Japan,1,0,Côte_d'Ivoire,24/05/2008,Toyota,Friendly
Nepal,3,2,Macau,24/05/2008,Phnom_Penh,Friendly
Netherlands,3,0,Ukraine,24/05/2008,Rotterdam,Friendly
Republic_of_Ireland,1,1,Serbia,24/05/2008,Dublin,Friendly
Saudi_Arabia,1,0,Syria,24/05/2008,Riyadh,Friendly
Switzerland,2,0,Slovakia,24/05/2008,Lugano,Friendly
China_PR,2,0,Jordan,25/05/2008,Kunshan_City,Friendly
IR_Iran,3,2,Zambia,25/05/2008,Tehran,Friendly
Tanzania,1,1,Malawi,25/05/2008,Dar_Es_Salaam,Friendly
Thailand,2,1,Iraq,25/05/2008,Bangkok,Friendly
Turkey,2,3,Uruguay,25/05/2008,Bochum,Friendly
Cambodia,0,1,Nepal,26/05/2008,Phnom_Penh,Friendly
FYR_Macedonia,1,1,Poland,26/05/2008,Reutlingen,Friendly
Sweden,1,0,Slovenia,26/05/2008,Gothenburg,Friendly
Albania,0,1,Poland,27/05/2008,Reutlingen,Friendly
Austria,1,1,Nigeria,27/05/2008,Graz,Friendly
Czech_Republic,2,0,Lithuania,27/05/2008,Prague,Friendly
Estonia,1,1,Georgia,27/05/2008,Tallinn,Friendly
France,2,0,Ecuador,27/05/2008,Grenoble,Friendly
Germany,2,2,Belarus,27/05/2008,Kaiserslautern,Friendly
India,2,2,Chinese_Taipei,27/05/2008,Chennai,Friendly
Japan,0,0,Paraguay,27/05/2008,Saitama,Friendly
Libya,4,2,Liberia,27/05/2008,Tripoli,Friendly
Luxembourg,1,1,Cape_Verde_Islands,27/05/2008,Luxembourg,Friendly
Montenegro,3,0,Kazakhstan,27/05/2008,Podgorica,Friendly
Qatar,2,1,Lebanon,27/05/2008,Doha,Friendly
Saudi_Arabia,2,1,Kuwait,27/05/2008,Dammam,Friendly
Cambodia,3,1,Macau,28/05/2008,Phnom_Penh,Friendly
England,2,0,USA,28/05/2008,London,Friendly
Iceland,0,1,Wales,28/05/2008,Reykjavik,Friendly
Moldova,2,2,Armenia,28/05/2008,Tiraspol,Friendly
Norway,2,2,Uruguay,28/05/2008,Oslo,Friendly
Russia,2,1,Serbia,28/05/2008,Burghausen,Friendly
Singapore,0,1,Bahrain,28/05/2008,Singapore,Friendly
Finland,0,2,Turkey,29/05/2008,Duisburg,Friendly
Netherlands,1,1,Denmark,29/05/2008,Eindhoven,Friendly
Republic_of_Ireland,1,0,Colombia,29/05/2008,London,Friendly
Austria,5,1,Malta,30/05/2008,Graz,Friendly
Czech_Republic,3,1,Scotland,30/05/2008,Prague,Friendly
Guatemala,0,0,El_Salvador,30/05/2008,Washington_Dc,Friendly
Italy,3,1,Belgium,30/05/2008,Florence,Friendly
Latvia,1,0,Estonia,30/05/2008,Riga,Friendly
Switzerland,3,0,Liechtenstein,30/05/2008,St._Gall,Friendly
Venezuela,1,1,Honduras,30/05/2008,Fort_Lauderdale,Friendly
Botswana,0,0,Madagascar,31/05/2008,Gaborone,FIFA_World_Cup_Qualifier
Brazil,3,2,Canada,31/05/2008,Seattle,Friendly
Cameroon,2,0,Cape_Verde_Islands,31/05/2008,Yaounde,FIFA_World_Cup_Qualifier
Estonia,0,1,Lithuania,31/05/2008,Jurmala,Friendly
France,0,0,Paraguay,31/05/2008,Toulouse,Friendly
Germany,2,1,Serbia,31/05/2008,Gelsenkirchen,Friendly
Hungary,1,1,Croatia,31/05/2008,Budapest,Friendly
Korea_Republic,2,2,Jordan,31/05/2008,Seoul,FIFA_World_Cup_Qualifier
Malawi,8,1,Djibouti,31/05/2008,Blantyre,FIFA_World_Cup_Qualifier
Morocco,3,0,Ethiopia,31/05/2008,Casablanca,FIFA_World_Cup_Qualifier
Namibia,2,1,Kenya,31/05/2008,Windhoek,FIFA_World_Cup_Qualifier
Portugal,2,0,Georgia,31/05/2008,Viseu,Friendly
Romania,4,0,Montenegro,31/05/2008,Bucharest,Friendly
Rwanda,3,0,Mauritania,31/05/2008,Kigali,FIFA_World_Cup_Qualifier
Senegal,1,0,Algeria,31/05/2008,Dakar,FIFA_World_Cup_Qualifier
Spain,2,1,Peru,31/05/2008,Huelva,Friendly
Tanzania,1,1,Mauritius,31/05/2008,Dar_Es_Salaam,FIFA_World_Cup_Qualifier
Togo,1,0,Zambia,31/05/2008,Accra,FIFA_World_Cup_Qualifier
Uganda,1,0,Niger,31/05/2008,Kampala,FIFA_World_Cup_Qualifier
Angola,3,0,Benin,01/06/2008,Luanda,FIFA_World_Cup_Qualifier
Armenia,0,0,Greece,01/06/2008,Offenbach/Main,Friendly
Australia,1,0,Iraq,01/06/2008,Brisbane,FIFA_World_Cup_Qualifier
Bosnia_and_Herzegovina,1,0,Azerbaijan,01/06/2008,Zenica,Friendly
Burundi,1,0,Seychelles,01/06/2008,Bujumbura,FIFA_World_Cup_Qualifier
Côte_d'Ivoire,1,0,Mozambique,01/06/2008,Abidjan,FIFA_World_Cup_Qualifier
Egypt,2,1,Congo_DR,01/06/2008,Cairo,FIFA_World_Cup_Qualifier
Equatorial_Guinea,2,0,Sierra_Leone,01/06/2008,Malabo,FIFA_World_Cup_Qualifier
Ghana,3,0,Libya,01/06/2008,Kumasi,FIFA_World_Cup_Qualifier
Guatemala,0,1,Panama,01/06/2008,Fort_Lauderdale,Friendly
Guinea,0,0,Zimbabwe,01/06/2008,Conakry,FIFA_World_Cup_Qualifier
Latvia,2,1,Lithuania,01/06/2008,Riga,Friendly
Liberia,1,1,Gambia,01/06/2008,Monrovia,FIFA_World_Cup_Qualifier
Mali,4,2,Congo,01/06/2008,Bamako,FIFA_World_Cup_Qualifier
Netherlands,2,0,Wales,01/06/2008,Rotterdam,Friendly
Nigeria,2,0,South_Africa,01/06/2008,Abuja,FIFA_World_Cup_Qualifier
Poland,1,1,Denmark,01/06/2008,Chorzow,Friendly
Sweden,0,1,Ukraine,01/06/2008,Solna,Friendly
Trinidad_and_Tobago,0,3,England,01/06/2008,Port_Of_Spain,Friendly
Tunisia,1,2,Burkina_Faso,01/06/2008,Rades,FIFA_World_Cup_Qualifier
Finland,1,1,Belarus,02/06/2008,Turku,Friendly
IR_Iran,0,0,United_Arab_Emirates,02/06/2008,Tehran,FIFA_World_Cup_Qualifier
Japan,3,0,Oman,02/06/2008,Yokohama,FIFA_World_Cup_Qualifier
Qatar,0,0,China_PR,02/06/2008,Doha,FIFA_World_Cup_Qualifier
Saudi_Arabia,4,1,Lebanon,02/06/2008,Riyadh,FIFA_World_Cup_Qualifier
Singapore,3,7,Uzbekistan,02/06/2008,Singapore,FIFA_World_Cup_Qualifier
Syria,1,0,Kuwait,02/06/2008,Damascus,FIFA_World_Cup_Qualifier
Thailand,2,3,Bahrain,02/06/2008,Bangkok,FIFA_World_Cup_Qualifier
Turkmenistan,0,0,Korea_DPR,02/06/2008,Ashgabat,FIFA_World_Cup_Qualifier
France,1,0,Colombia,03/06/2008,Saint-Denis,Friendly
India,4,0,Nepal,03/06/2008,Male,Friendly
Jamaica,5,1,St._Vincent_/_Grenadines,03/06/2008,Kingston,Friendly
Maldives,3,0,Pakistan,03/06/2008,Male,Friendly
Andorra,1,2,Azerbaijan,04/06/2008,Andorra_La_Vella,Friendly
Bangladesh,1,1,Bhutan,04/06/2008,Colombo,Friendly
Chile,2,0,Guatemala,04/06/2008,Rancagua,Friendly
Estonia,4,3,Faroe_Islands,04/06/2008,Tallinn,Friendly
Honduras,4,0,Puerto_Rico,04/06/2008,San_Pedro_Sula,FIFA_World_Cup_Qualifier
Lithuania,1,4,Russia,04/06/2008,Burghausen,Friendly
Mexico,1,4,Argentina,04/06/2008,San_Diego,Friendly
Panama,2,2,Canada,04/06/2008,Sunrise,Friendly
Spain,1,0,USA,04/06/2008,Santander,Friendly
Sri_Lanka,2,2,Afghanistan,04/06/2008,Colombo,Friendly
India,2,1,Pakistan,05/06/2008,Male,Friendly
Maldives,4,1,Nepal,05/06/2008,Male,Friendly
Algeria,3,0,Liberia,06/06/2008,Blida,FIFA_World_Cup_Qualifier
Bangladesh,2,2,Afghanistan,06/06/2008,Colombo,Friendly
Bermuda,2,1,Barbados,06/06/2008,Hamilton,Friendly
Brazil,0,2,Venezuela,06/06/2008,Foxborough,Friendly
Djibouti,0,4,Egypt,06/06/2008,Djibouti,FIFA_World_Cup_Qualifier
Indonesia,1,1,Malaysia,06/06/2008,Surabaya,Friendly
Sri_Lanka,2,0,Bhutan,06/06/2008,Colombo,Friendly
Bahrain,1,1,Thailand,07/06/2008,Riffa,FIFA_World_Cup_Qualifier
Burkina_Faso,2,0,Burundi,07/06/2008,Ouagadougou,FIFA_World_Cup_Qualifier
Cape_Verde_Islands,1,0,Tanzania,07/06/2008,Praia,FIFA_World_Cup_Qualifier
Chad,1,2,Mali,07/06/2008,N'Djamena,FIFA_World_Cup_Qualifier
Chile,0,0,Panama,07/06/2008,Valparaiso,Friendly
China_PR,0,1,Qatar,07/06/2008,Tianjin,FIFA_World_Cup_Qualifier
Cuba,1,0,St._Vincent_/_Grenadines,07/06/2008,Havana,Friendly
Honduras,3,1,Haiti,07/06/2008,La_Ceiba,Friendly
Iraq,1,0,Australia,07/06/2008,Dubai,FIFA_World_Cup_Qualifier
Jordan,0,1,Korea_Republic,07/06/2008,Amman,FIFA_World_Cup_Qualifier
Kenya,2,0,Guinea,07/06/2008,Nairobi,FIFA_World_Cup_Qualifier
Korea_DPR,1,0,Turkmenistan,07/06/2008,Pyongyang,FIFA_World_Cup_Qualifier
Lebanon,1,2,Saudi_Arabia,07/06/2008,Riyadh,FIFA_World_Cup_Qualifier
Libya,1,0,Gabon,07/06/2008,Tripoli,FIFA_World_Cup_Qualifier
Maldives,0,1,India,07/06/2008,Male,Friendly
Mauritania,1,4,Morocco,07/06/2008,Nouakchott,FIFA_World_Cup_Qualifier
Oman,1,1,Japan,07/06/2008,Muscat,FIFA_World_Cup_Qualifier
Pakistan,1,4,Nepal,07/06/2008,Male,Friendly
Portugal,2,0,Turkey,07/06/2008,Geneva,Continental_Final
Seychelles,0,2,Tunisia,07/06/2008,Victoria(Sey),FIFA_World_Cup_Qualifier
Sierra_Leone,0,1,Nigeria,07/06/2008,Freetown,FIFA_World_Cup_Qualifier
South_Africa,4,1,Equatorial_Guinea,07/06/2008,Atteridgeville,FIFA_World_Cup_Qualifier
Switzerland,0,1,Czech_Republic,07/06/2008,Basel,Continental_Final
Trinidad_and_Tobago,1,1,Jamaica,07/06/2008,Macoya,Friendly
United_Arab_Emirates,0,1,IR_Iran,07/06/2008,Al_Ain_City,FIFA_World_Cup_Qualifier
Afghanistan,1,3,Bhutan,08/06/2008,Colombo,Friendly
Antigua_and_Barbuda,2,0,St._Kitts_and_Nevis,08/06/2008,Saint_John,Friendly
Austria,0,1,Croatia,08/06/2008,Vienna,Continental_Final
Benin,4,1,Uganda,08/06/2008,Cotonou,FIFA_World_Cup_Qualifier
Congo,1,0,Sudan,08/06/2008,Brazzaville,FIFA_World_Cup_Qualifier
Congo_DR,1,0,Malawi,08/06/2008,Kinshasa,FIFA_World_Cup_Qualifier
Ethiopia,1,2,Rwanda,08/06/2008,Addis_Ababa,FIFA_World_Cup_Qualifier
Gambia,0,0,Senegal,08/06/2008,Bakau,FIFA_World_Cup_Qualifier
Germany,2,0,Poland,08/06/2008,Klagenfurt,Continental_Final
Kuwait,4,2,Syria,08/06/2008,Kuwait_City,FIFA_World_Cup_Qualifier
Lesotho,2,3,Ghana,08/06/2008,Mangaung/Bloemfontein,FIFA_World_Cup_Qualifier
Madagascar,0,0,Côte_d'Ivoire,08/06/2008,Antananarivo,FIFA_World_Cup_Qualifier
Mauritius,0,3,Cameroon,08/06/2008,Curepipe,FIFA_World_Cup_Qualifier
Mexico,4,0,Peru,08/06/2008,Chicago,Friendly
Mozambique,1,2,Botswana,08/06/2008,Maputo,FIFA_World_Cup_Qualifier
Niger,1,2,Angola,08/06/2008,Niamey,FIFA_World_Cup_Qualifier
Sri_Lanka,1,0,Bangladesh,08/06/2008,Colombo,Friendly
Swaziland,2,1,Togo,08/06/2008,Lobamba,FIFA_World_Cup_Qualifier
USA,0,0,Argentina,08/06/2008,New_York/New_Jersey,Friendly
Zimbabwe,2,0,Namibia,08/06/2008,Harare,FIFA_World_Cup_Qualifier
Bermuda,3,0,Barbados,09/06/2008,Hamilton,Friendly
Netherlands,3,0,Italy,09/06/2008,Berne,Continental_Final
Netherlands_Antilles,0,1,Venezuela,09/06/2008,Willemstad,Friendly
Romania,0,0,France,09/06/2008,Zurich,Continental_Final
Greece,0,2,Sweden,10/06/2008,Salzburg,Continental_Final
Grenada,2,1,Jamaica,10/06/2008,St._George's,Friendly
Spain,4,1,Russia,10/06/2008,Innsbruck,Continental_Final
Czech_Republic,1,3,Portugal,11/06/2008,Geneva,Continental_Final
India,2,1,Bhutan,11/06/2008,Male,Friendly
Indonesia,1,0,Vietnam,11/06/2008,Surabaya,Friendly
Sri_Lanka,0,1,Maldives,11/06/2008,Colombo,Friendly
Switzerland,1,2,Turkey,11/06/2008,Basel,Continental_Final
Austria,1,1,Poland,12/06/2008,Vienna,Continental_Final
Croatia,2,1,Germany,12/06/2008,Klagenfurt,Continental_Final
